A multimodal learning interface for word acquisition .	user 's perspective video ; temporal correlations of data ; hypothesized lexical items ; natural language descriptions ; user-centric multisensory information ; non-speech contextual information ; multimodal learning algorithm ; natural interactions ; unsupervised mode ; continuous speech ; non-speech modalities ; multimodal interface ; object names ; word spotting ; head directions ; gaze positions ; hand movements ; em-based method ; acoustic signals ; modalities	<otherscientificterm> <otherscientificterm> <otherscientificterm> <material> <otherscientificterm> <otherscientificterm> <method> <material> <method> <material> <otherscientificterm> <method> <otherscientificterm> <task> <otherscientificterm> <otherscientificterm> <otherscientificterm> <method> <material> <otherscientificterm>	8 0 11 ; 0 1 14 ; 14 6 10 ; 4 0 18 ; 0 6 10 ; 0 1 15 ; 9 0 6 ; 15 6 10 ; 10 0 4 ; 15 1 14 ; 14 1 16 ; 5 0 13 ; 10 0 18 ; 16 6 10	we present a <method_11> that learns words from <material_7> with users . the <method_11> can be trained in <method_8> in which users perform everyday tasks while providing <material_3> of their behaviors . we collect <material_18> in concert with <otherscientificterm_4> from <otherscientificterm_10> , such as <otherscientificterm_0> , <otherscientificterm_15> , <otherscientificterm_14> and <otherscientificterm_16> . a <method_6> is developed that firstly spots words from <material_9> and then associates action verbs and <otherscientificterm_12> with their grounded meanings . the central idea is to make use of <otherscientificterm_5> to facilitate <task_13> , and utilize <otherscientificterm_1> from different <otherscientificterm_19> to build <otherscientificterm_2> . from those items , an <method_17> selects correct word-meaning pairs . successful learning has been demonstrated in the experiment of the natural task of '' stapling papers '' .	11 7 20 -1 8 3 21 20 -1 18 4 10 0 15 14 16 22 23 24 25 26 28 29 30 31 33 34 20 -1 6 9 12 27 20 -1 5 13 1 19 2 32 20 -1 20 -1 17 20 -1
Neighborhood Aided Implicit Active Contours .	adaptively determined local influence domain ; synthetic and real images ; geometric and parametric snakes ; automatic local scale selection ; noisy and broken edges ; image/prior-driven evolution forces ; priori boundary information ; stable boundary detection ; geometric deformable model ; finite difference method ; regional inter-point constraints ; geometric contour point ; level set function ; partial differential equation ; neighborhood influence ; edge information ; image forces ; front evolution ; topological changes	<material> <material> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <task> <method> <method> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm>	12 1 5 ; 8 0 2 ; 10 1 16 ; 16 1 6 ; 6 0 11 ; 14 0 8 ; 9 0 13	we have developed a <method_8> that employs <otherscientificterm_14> to achieve robust segmen-tation for <otherscientificterm_4> . the fundamental power of this <method_8> rests with the explicitly combination of <otherscientificterm_10> , <otherscientificterm_16> , and a <otherscientificterm_6> for each <otherscientificterm_11> within its <material_0> . this <method_8> thus naturally unifies the essences of the <otherscientificterm_2> through <method_3> , and exhibits their respective fundamental strengths of allowing <task_7> when the <otherscientificterm_15> is weak and possibly discontinuous , while maintaining the abilities to handle <otherscientificterm_18> during <otherscientificterm_17> . in particular , this paper presents an implementation of the <method_8> through local integration of the <method_12> and the <otherscientificterm_5> , where the resulting <otherscientificterm_13> is solved numerically using standard <method_9> . experimental results on <material_1> demonstrate its superior performance .	8 14 4 25 19 -1 10 16 6 11 0 22 23 24 19 -1 2 3 7 15 18 17 21 19 -1 12 20 26 19 -1 5 13 9 19 -1
Multivariate Relevance Vector Machines for Tracking .	tracking articulated human body motion ; full human body tracking ; learning based approach ; relevance vector machines ; probabilistic tracking framework ; 3d hand tracking ; pose estimation problem ; multivariate outputs ; pose ambiguity ; one-to-many mapping ; temporal information ; shape templates ; shape-context histograms ; hausdorff features ; image features ; state space ; clutter	<task> <task> <method> <method> <method> <task> <task> <otherscientificterm> <task> <method> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm>	14 0 15 ; 14 0 9 ; 2 0 6 ; 9 0 8 ; 9 0 15 ; 3 0 9 ; 5 1 1 ; 2 0 0 ; 3 0 15 ; 2 0 1 ; 10 3 4 ; 2 0 5	this paper presents a <method_2> to <task_0> from a single camera . in order to address the problem of <task_8> , a <method_9> from <otherscientificterm_14> to <otherscientificterm_15> is learned using a set of <method_3> , extended to handle <otherscientificterm_7> . the <otherscientificterm_14> are hausdorff matching scores obtained by matching different <otherscientificterm_11> to the image , where the multivariate <method_3> -lrb- mvrvm -rrb- select a sparse set of these <otherscientificterm_11> . we demonstrate that these <otherscientificterm_13> reduce the estimation error in <otherscientificterm_16> compared to <method_12> . the <method_2> is applied to the <task_6> from a single input frame , and is embedded within a <method_4> to include <otherscientificterm_10> . we apply the <method_2> to <task_5> and <task_1> .	2 0 25 17 -1 8 9 14 15 3 7 18 19 21 22 23 26 17 -1 11 17 -1 13 16 12 17 -1 6 20 28 17 -1 4 10 24 27 29 17 -1
A dereverberation algorithm for spherical microphone arrays using compressed sensing techniques .	compressed sensing technique ; spherical harmonic domain ; multiple-input/output inverse-filtering theorem ; room impulse responses ; multichannel dereverber-ation algorithm ; spherical microphone array ; reverber-ant environment ; computer simulation ; sparse recovery ; inverse filters ; mint	<method> <material> <method> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <method> <method>	4 0 5 ; 7 0 4 ; 0 0 4 ; 8 0 4	in this paper , we present a novel <method_4> that enhances a target signal in a <otherscientificterm_6> . the proposed <method_4> is designed for a <otherscientificterm_5> and formulated in the <material_1> . the <method_4> employs <otherscientificterm_8> , a <method_0> , to estimate the position of the target signal and its early reflections . <otherscientificterm_3> are obtained according to the estimations and the <method_10> -lrb- the <method_2> -rrb- is used to calculate the <method_9> . the performance of the proposed <method_4> is evaluated using <method_7> and our results indicate the effectiveness of the proposed <method_4> .	4 6 11 -1 5 1 12 11 -1 8 0 3 14 15 11 -1 10 2 9 11 -1 7 13 11 -1
Path-Normalized Optimization of Recurrent Neural Networks with ReLU Activations .	parameter-space geometry of recurrent neural networks ; long-term dependency structure ; path-sgd optimization method ; relu rnns ; initialization schemes ; relu activations ; rnns ; path-sgd ; sgd	<method> <otherscientificterm> <method> <method> <method> <otherscientificterm> <method> <method> <method>	7 4 6 ; 3 4 6	we investigate the <method_0> -lrb- <method_6> -rrb- , and develop an adaptation of <method_2> , attuned to this geometry , that can learn plain <method_6> with <otherscientificterm_5> . on several datasets that require capturing <otherscientificterm_1> , we show that <method_7> can significantly improve trainability of <method_3> compared to <method_6> trained with <method_8> , even with various recently suggested <method_4> .	0 6 2 5 9 -1 1 7 3 8 4 10 11 9 -1
Visual Motif Discovery via First-Person Vision .	people 's visual attention ; weighted covariance matrix ; normalized spectral clustering ; visual motif discovery ; commonality clustering method ; intra-video sparseness ; inter-video similarity ; visual motifs ; first-person videos ; wearable camera ; visual motifs ; accuracy	<otherscientificterm> <method> <method> <task> <method> <otherscientificterm> <otherscientificterm> <material> <material> <otherscientificterm> <otherscientificterm> <metric>	3 5 4 ; 1 0 2 ; 9 0 7 ; 6 1 5 ; 5 1 0 ; 11 5 4 ; 8 0 7	visual motifs are images of visual experiences that are significant and shared across many people , such as an image of an informative sign viewed by many people and that of a familiar social situation such as when interacting with a clerk at a store . the goal of this study is to discover <material_7> from a collection of <material_8> recorded by a <otherscientificterm_9> . to achieve this goal , we develop a <method_4> that leverages three important aspects : <otherscientificterm_6> , <otherscientificterm_5> , and <otherscientificterm_0> . the problem is posed as <method_2> , and is solved efficiently using a <method_1> . experimental results suggest the effectiveness of our <method_4> over several state-of-the-art methods in terms of both <metric_11> and efficiency of <task_3> .	12 -1 7 8 9 15 19 12 -1 4 6 5 0 16 17 12 -1 2 14 12 -1 1 13 18 12 -1
Utilizing online content as domain knowledge in a multi-domain dynamic dialogue system .	dialogue manager ; online sources ; dialogue systems ; web sites ; domain knowledge ; site structure ; multi-domain dialogue ; internet	<method> <material> <task> <material> <otherscientificterm> <otherscientificterm> <task> <material>	1 0 6	recent research in <task_2> has investigated the feasibility of relying on information extracted from the <material_7> as a source of content and <otherscientificterm_4> . however , this information needs to be processed and prepared into a form understandable by the <method_0> . the number of domains and <material_3> are often restricted to a finite number , with prior knowledge of the <otherscientificterm_5> itself usually required by the <method_0> . we present an architecture which demonstrates that <task_6> , relying on information extracted from <material_1> , is possible without the need for human intervention or knowledge of the <otherscientificterm_5> itself .	2 7 4 8 -1 0 8 -1 3 5 8 -1 6 1 9 8 -1
HMM adaptation and voice conversion for the synthesis of child speech : a comparison .	data-driven synthesis of child speech ; linguistic and prosodic knowledge ; linguistic or prosodic knowledge ; model adaptation techniques ; wave-form concatenation synthesiser ; statistical parametric synthesiser ; speech of adults ; voice conversion techniques ; natural speech ; hmm-based systems ; synthetic speech ; speaker characteristics	<task> <otherscientificterm> <otherscientificterm> <method> <method> <method> <material> <method> <material> <method> <material> <otherscientificterm>	7 0 4 ; 1 0 3 ; 3 0 5 ; 1 0 5	this study compares two different methodologies for producing <task_0> from existing systems that have been trained on the <material_6> . on one hand , an existing <method_5> is transformed using <method_3> , informed by <otherscientificterm_1> , to the <otherscientificterm_11> of a child speaker . this is compared with the application of <method_7> to convert the output of an existing <method_4> with no explicit <otherscientificterm_2> . in a subjective evaluation of the similarity of <material_10> to <material_8> from the target speaker , the <method_9> evaluated are generally preferred , although <method_5> is at least in part due to the higher dimensional acoustic features supported by these techniques .	0 6 12 -1 5 3 1 11 14 15 16 12 -1 7 4 2 13 12 -1 10 8 9 12 -1
Data Integration for Classification Problems Employing Gaussian Process Priors .	large scale protein fold prediction problem ; variational & expectation propagation based methods ; ad hoc parameter tuning ; gaussian process priors ; heterogeneous data sets ; classification setting ; classifier combination ; covariance functions ; bayesian solution ; inference schemes	<task> <method> <method> <method> <material> <method> <method> <otherscientificterm> <method> <method>	2 1 6	by adopting <method_3> a fully <method_8> to the problem of integrating possibly <material_4> within a <method_5> is presented . approximate <method_9> employing <method_1> are developed and rigorously assessed . we demonstrate our approach to integrating multiple data sets on a <task_0> where we infer the optimal combinations of <otherscientificterm_7> and achieve state-of-the-art performance without resorting to any <method_2> and <method_6> .	3 8 4 5 10 -1 9 1 10 -1 0 7 2 6 11 10 -1
Modeling Human Motion Using Binary Latent Variables .	real-valued '' visible '' variables ; latent and visible variables ; binary latent variables ; human motion data ; non-linear generative model ; approximate learning procedure ; directed connections ; on-line inference ; undirected model ; motion sequences ; motion capture ; joint angles ; training	<otherscientificterm> <otherscientificterm> <otherscientificterm> <material> <method> <method> <otherscientificterm> <task> <method> <material> <otherscientificterm> <otherscientificterm> <task>	8 0 4 ; 2 0 8 ; 4 0 3	we propose a <method_4> for <material_3> that uses an <method_8> with <otherscientificterm_2> and <otherscientificterm_0> that represent <otherscientificterm_11> . the <otherscientificterm_1> at each time step receive <otherscientificterm_6> from the visible variables at the last few time-steps . such an <method_4> makes <task_7> efficient and allows us to use a simple <method_5> . after <task_12> , the <method_4> finds a single set of parameters that simultaneously capture several different kinds of motion . we demonstrate the power of our <method_4> by synthesizing various <material_9> and by performing on-line filling in of data lost during <otherscientificterm_10> .	4 3 8 2 0 11 14 15 16 13 -1 1 6 13 -1 7 5 13 -1 12 13 -1 9 10 13 -1
AR model parameter estimation : from factor graphs to algorithms .	auto-regressive model ; parameter estimation algorithms ; factor graph ; ar coefficients ; summary propagation ; noise variance ; graphical-model viewpoint ; innovation variance	<method> <method> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm>	7 1 5 ; 3 1 7 ; 4 0 2 ; 6 0 0	the classic problem of estimating the parameters of an <method_0> is considered from a <otherscientificterm_6> . a number of practical <method_1> -- some of them well known , others apparently new -- are derived as '' <otherscientificterm_4> '' in a <method_2> . in particular , we demonstrate joint estimation of <otherscientificterm_3> , <otherscientificterm_7> , and <otherscientificterm_5> .	0 6 12 8 -1 1 4 2 11 8 -1 3 7 5 9 10 8 -1
Spatial Reasoning in Indeterminate Worlds .	relative locations of entities ; relative locations of symbols ; indeterminacy or partial knowledge ; primitive array functions ; model-based spatial reasoning ; nonmonotonic reasoning ; array map ; array representations ; worlds semantics ; symbolic arrays ; model-theoretic approach ; deduction ; world ; symbols	<otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <task> <method> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm>	10 0 11 ; 8 0 4 ; 7 0 5 ; 3 0 7 ; 13 3 6	a possible <otherscientificterm_8> for <task_4> is presented . in this <otherscientificterm_8> , worlds are characterized by the alternative states that result from <otherscientificterm_2> . a <otherscientificterm_12> is represented as a set of <otherscientificterm_9> , where <otherscientificterm_13> in the <otherscientificterm_6> to entities in the <otherscientificterm_12> and the <otherscientificterm_1> correspond to the <otherscientificterm_0> . <otherscientificterm_11> is carried out using a <method_10> in which <method_7> are '' inspected '' using <otherscientificterm_3> . <method_5> using <method_7> is also discussed .	8 4 16 14 -1 2 14 -1 12 9 13 6 1 0 11 19 14 -1 10 7 3 5 15 18 14 -1 17 14 -1
A Multi-Pass Sieve for Name Normalization .	normalizing disorder names ; sieve based architecture ; deterministic normalization modules ; multi-pass sieve framework ; normalization task ; normalizing names ; biomedi-cal text ; coreference resolution ; characteristic features ; clinical notes ; accuracy	<task> <method> <method> <method> <task> <task> <material> <task> <otherscientificterm> <material> <metric>	1 0 7 ; 9 1 6 ; 1 0 4 ; 2 0 3	we propose a simple <method_3> that applies tiers of <method_2> one at a time from highest to lowest precision for the task of <task_5> . while a <method_1> has been shown effective in <task_7> , <method_1> has not yet been applied to the <task_4> . we find that even in this task , the <method_3> retains its <otherscientificterm_8> of being simple , and highly modular . in addition , <method_1> also proves robust when evaluated on two different kinds of data : <material_9> and <material_6> , by demonstrating high <metric_10> in <task_0> found in both datasets .	3 2 5 15 11 -1 1 7 4 12 14 11 -1 8 11 -1 9 6 10 0 13 11 -1
Inferring 3D Body Pose from Silhouettes Using Activity Manifold Learning .	view-based representations of activity manifolds ; spatial or temporal outliers ; 3d body pose space ; intrinsic body configuration ; 3d body pose ; visual input space ; body pose ; 3d pose ; manifold representation ; visual input ; view point ; central representations ; human silhouettes ; closed form ; mapping functions	<method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm>	5 1 2 ; 0 0 14 ; 13 0 6 ; 12 0 4	we aim to infer <otherscientificterm_4> directly from <otherscientificterm_12> . given a <otherscientificterm_9> -lrb- silhouette -rrb- , the objective is to recover the <otherscientificterm_3> , recover the <otherscientificterm_10> , reconstruct the input and detect any <otherscientificterm_1> . in order to recover <otherscientificterm_3> -lrb- pose -rrb- from the <otherscientificterm_9> -lrb- silhouette -rrb- , we explicitly learn <method_0> as well as learn <otherscientificterm_14> between such <method_11> and both the <otherscientificterm_5> and the <otherscientificterm_2> . the <otherscientificterm_6> can be recovered in a <otherscientificterm_13> in two steps by projecting the <otherscientificterm_9> to the learned representations of the activity manifold , i.e. , finding the point on the learned <method_8> corresponding to the <otherscientificterm_9> , followed by interpolating <otherscientificterm_7> .	4 12 19 15 -1 9 3 10 1 15 -1 0 14 11 5 2 16 17 15 -1 6 13 18 15 -1
Continuous Global Evidence-Based Bayesian Modality Fusion for Simultaneous Tracking of Multiple Objects .	probabilistic fusion of multiple visual cues ; real-time tracking of objects ; bayesian modality fusion network ; continuous domain variables ; computational complexity problems ; tracking multiple objects ; discrete spatial variables ; bayesian network ; visual data ; instantaneous inference ; discretisation ; modalities	<otherscientificterm> <task> <method> <otherscientificterm> <metric> <task> <otherscientificterm> <method> <material> <otherscientificterm> <otherscientificterm> <otherscientificterm>	6 0 7 ; 4 2 7 ; 3 0 2 ; 8 0 1 ; 10 1 4	robust , <task_1> from <material_8> requires <otherscientificterm_0> . previous approaches have either been ad hoc or relied on a <method_7> with <otherscientificterm_6> which suffers from <otherscientificterm_10> and <metric_4> . we present a new <method_2> that uses <otherscientificterm_3> . the <method_7> distinguishes between cues that are necessary or unnecessary for the object 's presence . computationally expensive and inexpensive <otherscientificterm_11> are also handled differently to min-imise cost . the <method_2> provides a formal , tractable and robust probabilistic <method_2> for simultaneously <task_5> . while <otherscientificterm_9> is exact , approximation is required for propagation over time .	1 8 0 16 12 -1 7 6 10 4 13 14 17 12 -1 2 3 15 12 -1 12 -1 11 12 -1 5 12 -1 9 12 -1
Recent advances in phonotactic language recognition using binary-decision trees .	nist language recognition evaluation task ; recursive bottom-up smoothing step ; flip-flop approximation algorithm ; tree adaptation step ; data sparseness issues ; binary decision trees ; algorithmic steps ; language recognition ; computational complexity	<task> <method> <method> <method> <task> <task> <method> <task> <metric>	4 1 8 ; 1 0 7 ; 6 0 4 ; 2 0 7 ; 2 0 0 ; 5 0 7 ; 1 1 2	binary decision trees are an effective model structure in <task_7> . this paper presents several related <method_6> to address <task_4> and <metric_8> . in particular , a <method_3> , a <method_1> , and two variants of the <method_2> are introduced to <task_7> and studied in the context of the <task_0> .	7 15 9 -1 6 4 8 10 12 9 -1 3 1 2 0 5 11 13 14 16 9 -1
On The Fundamental Performance For Fingerprint Matching .	nist-4 fingerprint database ; error rates ; person authentication ; fingerprint matching ; formal framework ; ridge counts ; fingerprints	<material> <metric> <task> <task> <method> <otherscientificterm> <material>	1 5 3 ; 4 0 3 ; 6 0 2	fingerprints have long been used for <task_2> . however , there is not enough scientific research to explain the probability that two fingerprints , which are impressions of different fingers , may be taken as the same one . in this paper , we propose a <method_4> to estimate the fundamental algorithm independent error rate of <task_3> . unlike a previous work , which assumes that there is no overlap between any two minutiae uncertainty areas and only measures minutiae 's positions and orientations , in our <method_4> , we do not make this assumption and measure the relations , i.e. <otherscientificterm_5> , between different minutiae as well as minutiae 's positions and orientations . the <metric_1> of <task_3> obtained by our <method_4> are significantly lower than that of previously published research . results are shown using <material_0> . these results contribute towards making <task_3> a science and settling the legal challenges to fingerprints .	2 10 7 -1 7 -1 4 3 9 7 -1 7 -1 5 8 7 -1 1 7 -1 0 7 -1
Minimizing Global Interconnect in DSP Systems using Bypassing .	integer-linear programming formulation ; user specified interconnect requirements ; compilation and architectural techniques ; deep submicron technologies ; cplex ilp solver ; routing congestion ; throughput requirements ; ic designs ; bypass units ; bypassing problem ; trimaran architecture ; compilation tools ; interconnect requirements ; complexity	<method> <otherscientificterm> <method> <method> <method> <task> <otherscientificterm> <method> <method> <task> <method> <method> <otherscientificterm> <metric>	10 1 11 ; 10 1 4 ; 11 1 4 ; 2 0 12 ; 8 0 5	there is a wide consensus that performance and power consumption of <method_7> in <method_3> is mainly dictated by <otherscientificterm_12> . our goal is demonstrate how <method_2> can be used to minimize and balance <otherscientificterm_12> . specifically , we target the use of <method_8> to reduce <task_5> and eliminate long interconnections while essentially preserving or even improving the <otherscientificterm_6> . we formulate the <task_9> , establish its <metric_13> and develop an efficient <method_0> . in addition to satisfying <otherscientificterm_1> , we simultaneously optimize the number of operations and , therefore runtime of the targeted application.the approach is prototyped and evaluated using a platform consisting of the <method_10> and <method_11> and the <method_4> .	7 3 12 14 -1 2 18 14 -1 8 5 6 19 14 -1 9 13 0 14 -1 1 15 16 17 14 -1
Automatic Generation of Social Tags for Music Recommendation .	web2 .0 '' recommender systems ; social tags ; boosted classifiers ; tag space ; user-generated keywords ; audio features ; social tags ; use-dependent terms ; mp3 files ; cold-start problem ; recom-mender system ; baseline tags ; social recommender ; similarities ; playlists ; jogging ; web ; autotags	<method> <material> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <material> <task> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <material> <material>	16 0 6 ; 17 0 3	social tags are <otherscientificterm_4> associated with some resource on the <material_16> . in the case of music , <otherscientificterm_6> have become an important component of '' <method_0> , allowing users to generate <otherscientificterm_14> based on <otherscientificterm_7> such as chill or <otherscientificterm_15> that have been applied to particular songs . in this paper , we propose a method for predicting these <otherscientificterm_6> directly from <material_8> . using a set of <method_2> , we map <otherscientificterm_5> onto <otherscientificterm_6> collected from the <material_16> . the resulting automatic tags -lrb- or autotags -rrb- furnish information about music that is otherwise untagged or poorly tagged , allowing for insertion of previously unheard music into a <otherscientificterm_12> . this avoids the '' <task_9> '' common in such systems . <material_17> can also be used to smooth the <otherscientificterm_3> from which <otherscientificterm_13> and recommendations are made by providing a set of comparable <otherscientificterm_11> for all tracks in a <method_10> .	4 16 18 -1 6 0 14 7 15 18 -1 8 18 -1 2 5 19 18 -1 18 -1 12 18 -1 9 17 20 18 -1
Mixed physical modeling techniques applied to speech production .	finite difference time-domain schemes ; wave digital filters ; discrete-time modeling of speech production ; digital waveguides ; articulatory type of speech production ; kelly-lochbaum transmission-line model ; mixed physical modeling ; real-time synthesizers ; generalized methodology ; computer music ; speech synthesis ; vocal tract ; speech production	<method> <method> <task> <method> <task> <method> <method> <method> <method> <material> <task> <otherscientificterm> <task>	0 1 1 ; 7 0 4 ; 12 1 10 ; 6 0 12 ; 3 1 0	the <method_5> of the <otherscientificterm_11> started the <task_2> . more recently similar techniques have been developed in <material_9> towards a more <method_8> . in this paper we will study the application of <method_6> to <task_12> and <task_10> . these approaches are <method_3> , <method_0> , and <method_1> . the equivalence and interconnectivity of these schemes is shown and flexible <method_7> for <task_4> are demonstrated .	5 11 2 13 -1 9 8 13 -1 6 12 10 16 17 13 -1 3 0 1 14 18 13 -1 7 4 15 13 -1
Can back-ends be more robust than front-ends ? Investigation over the Aurora-2 database .	convolutive noise compensation ; relative word error rate reduction ; noise robust speech recognition ; enhanced channel estimation procedure ; n-pass decoding algorithm ; speech acoustic models ; texas instruments ; recognition features ; back-end solution ; aurora-2 database ; joint additive ; model parameters	<method> <metric> <task> <method> <method> <method> <method> <method> <method> <material> <method> <otherscientificterm>	1 5 8 ; 6 0 2 ; 9 5 8 ; 8 0 2 ; 10 3 8 ; 6 0 8 ; 10 1 0 ; 0 3 8 ; 0 0 5	we present a <method_8> developed at <method_6> for <task_2> . the <method_8> consists of three techniques : 1 -rrb- a <method_10> and <method_0> which adapts <method_5> , 2 -rrb- an <method_3> which extends jac performance towards lower snr ranges , and 3 -rrb- an <method_4> . the performance of the proposed <method_8> is evaluated on the <material_9> . with 20 % less <otherscientificterm_11> and without the need for second order derivative of the <method_7> , the performance of the proposed <method_8> is 91.86 % , which outperforms that of the etsi advanced front-end standard -lrb- 88.19 % -rrb- by more than 30 % <metric_1> .	8 6 2 14 16 18 12 -1 10 0 5 3 4 17 19 20 21 12 -1 9 15 12 -1 11 7 13 12 -1
Simultaneous seismic compression and denoising using a lapped transform coder .	noise-free seismic data model ; naturally noisy seismic data ; initial ambient noise ; embedded zerotree coding ; lapped transform coder ; seismic field data ; seismic signals ; natural images ; seismic information ; denoising tool ; compression ratios ; seismic data ; compression ; wavelets	<method> <material> <otherscientificterm> <method> <method> <material> <material> <material> <otherscientificterm> <method> <otherscientificterm> <material> <otherscientificterm> <otherscientificterm>	3 0 4	compression and denoising are two of the most successful applications of <otherscientificterm_13> to signals and <material_7> . both techniques have also been successfully applied to <material_6> , but compression is not widely accepted yet , since it is often believed to harm <otherscientificterm_8> . trying to look at compression and denoising in another direction , the present work stresses on the idea that they could be viewed as two sides of the same coin . as a result , in the case of <material_1> , compression could be seen as a <method_9> , instead of a mere noise source . we subtantiate this statement on a <method_0> and actual <material_5> . we show that , depending on the amout of <otherscientificterm_2> in the data , a <method_4> with <method_3> may be able to effectively denoise <material_11> , over a wide range of <otherscientificterm_10> .	13 7 14 -1 6 8 14 -1 14 -1 1 9 14 -1 14 -1 0 5 15 14 -1
Queries as a Source of Lexicalized Commonsense Knowledge .	extraction of attributes of instances and classes ; web search queries ; open-domain commonsense knowledge ; open-domain information extraction ; web documents ; lexicalized assertions ; factual knowledge ; open-domain classes	<task> <task> <otherscientificterm> <task> <material> <otherscientificterm> <otherscientificterm> <otherscientificterm>	6 2 2 ; 7 2 5 ; 1 0 2	the role of <task_1> has been demonstrated in the <task_0> , or of sets of related instances and their class labels . this paper explores the acquisition of <otherscientificterm_2> , usually available as <otherscientificterm_6> , from <task_1> . similarly to previous work in <task_3> , knowledge extracted from text-in this case , from queries-takes the form of <otherscientificterm_5> associated with <otherscientificterm_7> . experimental results indicate that facts extracted from queries complement , and have competitive accuracy levels relative to , facts extracted from <material_4> by previous methods .	1 0 8 -1 2 6 9 11 8 -1 3 5 7 10 8 -1 4 8 -1
Heterogeneous Continuous Dynamic Bayesian Networks with Flexible Structure and Inter-Time Segment Information Sharing .	classical dynamic bayesian networks ; inter-time segment information sharing ; gene expression time series ; homogeneous markov assumption ; time-invariant network structure ; synthetic data ; temporal processes ; regularization scheme ; data discretization ; homogeneity assumption ; drosophila melanogaster ; heterogeneous dbns ; overfitting ; flexibility ; heterogeneity ; over-flexibility	<method> <otherscientificterm> <task> <otherscientificterm> <method> <material> <otherscientificterm> <method> <task> <otherscientificterm> <otherscientificterm> <method> <method> <metric> <otherscientificterm> <otherscientificterm>	1 0 7 ; 14 2 6 ; 3 0 0 ; 15 1 12	classical dynamic bayesian networks -lrb- dbns -rrb- are based on the <otherscientificterm_3> and can not deal with <otherscientificterm_14> and non-stationarity in <otherscientificterm_6> . various approaches to relax the <otherscientificterm_9> have recently been proposed . the present paper aims to improve the shortcomings of three recent versions of <method_11> along the following lines : -lrb- i -rrb- avoiding the need for <task_8> , -lrb- ii -rrb- increasing the <metric_13> over a <method_4> , -lrb- iii -rrb- avoiding <otherscientificterm_15> and <method_12> by introducing a <method_7> based in <otherscientificterm_1> . the improved method is evaluated on <material_5> and compared with alternative published methods on <task_2> from <otherscientificterm_10> .	3 14 6 18 19 16 -1 9 16 -1 11 8 13 4 15 12 7 1 17 20 16 -1 5 16 -1
Trade-off evaluation for speech enhancement algorithms with respect to the a priori SNR estimation .	decision-directed approach ; modified sigmoid gain function ; noisy speech spectrum ; speech transient distortion ; log-spectral amplitude estimator ; priori snr estimator ; objective evaluation metric ; modified dd approach ; trade-off evaluation ; noise reduction ; speech enhancement ; speech distortion ; gain function ; wiener filter ; snr estimate ; musical noise ; smoothing	<method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <method> <method> <metric> <method> <metric> <task> <task> <otherscientificterm> <otherscientificterm> <method> <task> <otherscientificterm> <task>	4 1 13 ; 5 0 3 ; 15 1 9 ; 8 5 5 ; 5 0 10 ; 9 1 11	in this paper , a modified a <method_5> is proposed for <task_10> . the well-known <method_0> is modified by matching each <otherscientificterm_12> with the <otherscientificterm_2> at current frame rather than the previous one . the proposed <method_5> eliminates the <otherscientificterm_3> and reduces the impact from the choice of the <otherscientificterm_12> towards the level of <task_16> in the <task_14> . an <metric_6> is employed to measure the trade-off between <otherscientificterm_15> , <task_9> and <otherscientificterm_11> . performance is evaluated and compared between a <otherscientificterm_1> , the state-of-the-art <method_4> and the <method_13> . simulation results show that the <method_7> performs better in terms of the <metric_8> .	5 10 22 17 -1 0 12 2 17 -1 3 16 14 19 17 -1 6 15 9 11 20 23 17 -1 1 4 13 18 17 -1 7 21 17 -1
